"Sensitivity of Report w.r.t. Material Indicator","Sensitivity of Report w.r.t. Position: Magnitude (/m)","Sensitivity of Report w.r.t. Position[0] (/m)","Sensitivity of Report w.r.t. Position[1] (/m)","Sensitivity of Report w.r.t. Position[2] (/m)","Report: Pressure Drop 1 (Pa)","Velocity: Magnitude (m/s)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Material Indicator","Pressure (Pa)","Wall Shear Stress: Magnitude (Pa)","Wall Shear Stress[i] (Pa)","Wall Shear Stress[j] (Pa)","Wall Shear Stress[k] (Pa)","Topology Level Set","Position: Magnitude (m)","Position[X] (m)","Position[Y] (m)","Position[Z] (m)","X (m)","Y (m)","Z (m)"
-0.68393510580062866,0.0027722393654818398,-8.2330830747989747e-05,-0.0027710165524289995,0,0.43906973541129179,1.0014393474431396,0.077068023383617401,0.99846947193145752,0,1,3.6220012804369475,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.060700082349433832,-0.036499999989358475,-0.048499999979431746,0,-0.036499999989358475,-0.048499999979431746,0
-0.60478472709655762,0.6002115553409757,-0.00091649499584600669,0.60021085561805343,0,0.43906973541129179,1.0000171427155178,0.02496182918548584,0.99970555305480957,0,1,3.7641839698368962,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.062100724636120326,-0.037500000034689195,-0.049499999977066181,0,-0.037500000034689195,-0.049499999977066181,0
-0.69434618949890137,0.00025193098408911655,-0.00015261987244626768,0.00020044050308906051,0,0.43906973541129179,0.97956419171607301,0.88429266214370728,0.42139351367950439,0,1,3.0564746166537788,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.027978854931738625,-0.013511640637376116,-0.024500038583187601,0,-0.013511640637376116,-0.024500038583187601,0
-0.68867802619934082,0.00046965676212423985,-0.00046876677283021022,2.8899600332442377e-05,0,0.43906973541129179,0.99871068350583847,0.88006073236465454,0.47213995456695557,0,1,2.9306908110578718,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.029340078948638607,-0.014511796873982118,-0.025499960474491511,0,-0.014511796873982118,-0.025499960474491511,0
-0.73082655668258667,8.0407247581511896e-05,-3.8657340402072082e-05,-7.0504861510911968e-05,0,0.43906973541129179,1.0168114195464679,0.87339699268341064,0.52065646648406982,0,1,2.8138184565526587,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.030700162843439901,-0.015499999984706518,-0.026499999982789166,0,-0.015499999984706518,-0.026499999982789166,0
-0.7550424337387085,0.0004654833802785827,-0.00045852609367787178,-8.0178542840882248e-05,0,0.43906973541129179,1.0342569507682426,0.86443525552749634,0.56783723831176758,0,1,2.7081541160297382,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.032070235415951442,-0.016500000001863257,-0.027499999992237432,0,-0.016500000001863257,-0.027499999992237432,0
-0.77722889184951782,0.00038356661231700337,-0.00037486024731448082,-8.1259713681926249e-05,0,0.43906973541129179,1.0503055002022785,0.85328656435012817,0.6124081015586853,0,1,2.6152633076587453,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.033443983026598581,-0.017500000023052499,-0.028499999997834674,0,-0.017500000023052499,-0.028499999997834674,0
-0.79714220762252808,0.00029735089697476789,-0.00029644516172930985,-2.3190990038856859e-05,0,0.43906973541129179,1.0646695466968616,0.84011214971542358,0.65401285886764526,0,1,2.536255814337304,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.034820970699507528,-0.018500000020298175,-0.029499999994998798,0,-0.018500000020298175,-0.029499999994998798,0
-0.81468147039413452,0.00024514777749004557,-0.00023522750265686423,6.9032273627078365e-05,0,0.43906973541129179,1.0771621858116716,0.82503980398178101,0.69252270460128784,0,1,2.4717813722588415,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.036200828708360062,-0.019500000004349274,-0.030499999983645977,0,-0.019500000004349274,-0.030499999983645977,0
-0.82984882593154907,0.00030750338107601996,-0.00022568194324259355,0.00020886835535195546,0,0.43906973541129179,1.0877040706109531,0.80813342332839966,0.72802507877349854,0,1,2.4221869184259677,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.037583240928758282,-0.020500000001171137,-0.031499999978747223,0,-0.020500000001171137,-0.031499999978747223,0
-0.84264379739761353,0.00044904007159769359,-0.00025126175519589282,0.00037216194899041064,0,0.43906973541129179,1.0962367356602252,0.78930455446243286,0.76074522733688354,0,1,2.3876982736554453,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.038967935491753862,-0.02149999997602426,-0.032499999961853029,0,-0.02149999997602426,-0.032499999961853029,0
-0.85296487808227539,0.00063499058558322654,-0.00034367639838194831,0.0005339471668382007,0,0.43906973541129179,1.1026684806618656,0.7682720422744751,0.79097145795822144,0,1,2.3685478227488197,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.040354677544483034,-0.022499999998821293,-0.033499999996600673,0,-0.022499999998821293,-0.033499999996600673,0
-0.86062383651733398,0.00077885439428754645,-0.00038883414557425167,0.00067484974234014675,0,0.43906973541129179,1.1068777810093222,0.74457722902297974,0.81901353597640991,0,1,2.3651237828414153,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.041743262923980402,-0.023499999999515131,-0.034499999993671676,0,-0.023499999999515131,-0.034499999993671676,0
-0.86534965038299561,0.00094326668822059879,-0.00049147323897482872,0.00080511247691129927,0,0.43906973541129179,1.1087043042026132,0.71773636341094971,0.84503239393234253,0,1,2.3779755194494392,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.043133513603862625,-0.024499999977893962,-0.03549999995630701,0,-0.024499999977893962,-0.03549999995630701,0
-0.86678993701934814,0.00091640333232112709,-0.00051252939743198778,0.00075967669719247642,0,0.43906973541129179,1.1079964229209653,0.68714433908462524,0.86918854713439941,0,1,2.4076989784154019,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.044525273719295856,-0.02550000002111295,-0.036499999982211748,0,-0.02550000002111295,-0.036499999982211748,0
-0.86452555656433105,0.00081477819648342875,-0.00049363657421928192,0.00064821789705147778,0,0.43906973541129179,1.1046293412380124,0.65231937170028687,0.89145129919052124,0,1,2.4548790500609279,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.045918405858590847,-0.026499999988707716,-0.037499999962570148,0,-0.026499999988707716,-0.037499999962570148,0
-0.85815948247909546,0.00064928159858177522,-0.00041816492642923753,0.0004966937573206813,0,0.43906973541129179,1.09857809721656,0.61294502019882202,0.9116864800453186,0,1,2.5197492952710547,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.047312788970641256,-0.027500000005105982,-0.038499999998696154,0,-0.027500000005105982,-0.038499999998696154,0
-0.84744060039520264,0.00045521711487944401,-0.00029094071082187006,0.00035010873234700944,0,0.43906973541129179,1.0899809090243979,0.56896555423736572,0.92969703674316406,0,1,2.6019483985522345,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.048708315517675439,-0.028500000001715958,-0.039500000005969774,0,-0.028500000001715958,-0.039500000005969774,0
-0.83235400915145874,0.00022421012062457161,-0.0001496973034419008,0.0001669158336788587,0,0.43906973541129179,1.0791832616478909,0.5206301212310791,0.94529402256011963,0,1,2.7003433907055476,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.050104889948302964,-0.029499999978523702,-0.040499999975292009,0,-0.029499999978523702,-0.040499999975292009,0
-0.81307607889175415,0.00060156012401420126,3.413414845620643e-05,-0.00060059091128084085,0,0.43906973541129179,1.0667737051218715,0.46849340200424194,0.95839452743530273,0,1,2.812978611953513,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.051502427141889864,-0.030500000022826719,-0.041500000001364383,0,-0.030500000022826719,-0.041500000001364383,0
-0.79025858640670776,0.00063240099677900881,9.144810654911073e-05,-0.00062575415662675894,0,0.43906973541129179,1.0535944361079004,0.41334542632102966,0.96912682056427002,0,1,2.937405785370121,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.052900850632442362,-0.031499999990151267,-0.04249999997948762,0,-0.031499999990151267,-0.04249999997948762,0
-0.76324260234832764,0.0004338193736874504,0.00037386043021171017,-0.00022006278128862845,0,0.43906973541129179,1.0404117018144687,0.35635453462600708,0.97748041152954102,0,1,3.0697657303100732,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.054299396647909705,-0.032498774941899435,-0.043500047167822672,0,-0.032498774941899435,-0.043500047167822672,0
-0.74021679162979126,0.00035767522508422931,0.00034031798797440338,0.00011006922231081642,0,0.43906973541129179,1.0282678100543343,0.2984853982925415,0.98399245738983154,0,1,3.2075325022158836,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.055699428768302132,-0.033498963422408018,-0.044499952974574396,0,-0.033498963422408018,-0.044499952974574396,0
-0.71285730600357056,0.0011276341122024673,-0.001102926501775077,0.00023475907370075835,0,0.43906973541129179,1.0179209210493727,0.24075572192668915,0.98903977870941162,0,1,3.3478803533861203,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.057100788095811636,-0.034500000008204947,-0.045500000006556511,0,-0.034500000008204947,-0.045500000006556511,0
-0.68831467628479004,0.00090386565872531616,0.00078050435902541487,0.00045583557843292127,0,0.43906973541129179,1.0098298608157774,0.1839020848274231,0.99294328689575195,0,1,3.488668004190485,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.058502136730258815,-0.035500000022384341,-0.046500000004479666,0,-0.035500000022384341,-0.046500000004479666,0
-0.66195696592330933,0.0010852524940225055,0.0010814966525582934,-9.021067723542775e-05,0,0.43906973541129179,1.0042021507119436,0.12851150333881378,0.99594515562057495,0,1,3.6287104704163795,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.059904089982745656,-0.036499999989249042,-0.047499999973112723,0,-0.036499999989249042,-0.047499999973112723,0
-0.68035745620727539,0.0032285428051778324,0.00039488469319540198,-0.0032043025331490657,0,0.43906973541129179,1.0010293834401558,0.075026534497737885,0.99821382761001587,0,1,3.7671315481521468,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.061306606505868833,-0.037500000005580222,-0.048500000008731156,0,-0.037500000005580222,-0.048500000008731156,0
-0.60373586416244507,0.54849957584962028,-0.0012528004153047334,0.54849814511840678,0,0.43906973541129179,0.99989942311970215,0.02413511648774147,0.99960809946060181,0,1,3.9043830659271777,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.062709648381494204,-0.038500000031051217,-0.049499999977168634,0,-0.038500000031051217,-0.049499999977168634,0
-0.69963139295578003,0.0020205094587554037,0.0010056684155858222,-0.0017524524275463675,0,0.43906973541129179,0.98372783589695356,0.88796710968017578,0.4233613908290863,0,1,3.1874295674922122,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.027107416407457268,-0.013511484387616863,-0.023500038594233611,0,-0.013511484387616863,-0.023500038594233611,0
-0.69844025373458862,0.00042242122047837338,-0.00041204037025714679,9.3072126809222227e-05,0,0.43906973541129179,1.0050183908105865,0.88622915744781494,0.47398295998573303,0,1,3.058545386529703,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.028475178265873622,-0.014511640617130424,-0.024499960487162669,0,-0.014511640617130424,-0.024499960487162669,0
-0.74501162767410278,0.00039793840253697762,0.00036619321995285531,0.00015574818738669604,0,0.43906973541129179,1.0250940524748815,0.88190025091171265,0.52256077527999878,0,1,2.9367473323327906,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.029841246600696557,-0.015499999985006868,-0.025499999983301391,0,-0.015499999985006868,-0.025499999983301391,0
-0.77396935224533081,0.00016143480365327887,-0.00015977314380033643,2.3102777987283642e-05,0,0.43906973541129179,1.0446109707489166,0.87538826465606689,0.57000654935836792,0,1,2.8243629236625178,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.031216982543845938,-0.016500000001904672,-0.026499999982640146,0,-0.016500000001904672,-0.026499999982640146,0
-0.80105060338973999,0.00024218189720639466,-0.00024202698476798699,-8.6608301337284289e-06,0,0.43906973541129179,1.0628511858309655,0.86679250001907349,0.61507999897003174,0,1,2.7234403488425309,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.032596012031819423,-0.017500000022998459,-0.02749999999224674,0,-0.017500000022998459,-0.02749999999224674,0
-0.82585030794143677,0.00028142826979145861,-0.00027979056408518593,3.0316848231758337e-05,0,0.43906973541129179,1.0794816738314228,0.85623997449874878,0.65736883878707886,0,1,2.6355181063203679,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.033977934025302289,-0.018500000020288863,-0.028499999997843986,0,-0.018500000020288863,-0.028499999997843986,0
-0.84796273708343506,0.00025297919820043113,-0.00024023954161303887,7.9268135891352926e-05,0,0.43906973541129179,1.0941821315978071,0.84378993511199951,0.69660109281539917,0,1,2.5617700490585373,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.035362409378087566,-0.019499999975301323,-0.02949999996587634,0,-0.019499999975301323,-0.02949999996587634,0
-0.86711764335632324,0.00022646065557165794,-0.00018364382393317846,0.00013251178986469411,0,0.43906973541129179,1.1066828593040345,0.82940244674682617,0.7326926589012146,0,1,2.502962649399898,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.036749149596703778,-0.020499999972155777,-0.030499999954467644,0,-0.020499999972155777,-0.030499999954467644,0
-0.88311690092086792,0.00026995188254886585,-0.00016698063846071459,0.00021211196399762274,0,0.43906973541129179,1.116821406735552,0.81298166513442993,0.76573550701141357,0,1,2.4596520724054955,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.038137907644642428,-0.021500000019826691,-0.031499999978709968,0,-0.021500000019826691,-0.031499999978709968,0
-0.89576137065887451,0.00038174941154485833,-0.00020155425971760468,0.00032420440096416641,0,0.43906973541129179,1.1244847250036074,0.79433047771453857,0.79593026638031006,0,1,2.4323233914599296,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.039528470744160521,-0.022499999999025022,-0.032499999991012739,0,-0.022499999999025022,-0.032499999991012739,0
-0.90478956699371338,0.00043008671678844684,-0.00023471732586492766,0.0003603919545393363,0,0.43906973541129179,1.1295322138205881,0.77308440208435059,0.82351899147033691,0,1,2.421460868660998,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.040920654928242761,-0.023499999999581481,-0.033499999996656551,0,-0.023499999999581481,-0.033499999996656551,0
-0.90990936756134033,0.00058986989772215033,-0.00029447843594703794,0.00051110561237470908,0,0.43906973541129179,1.1318215476548468,0.74878567457199097,0.8487284779548645,0,1,2.4276106767764034,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.042314300182168148,-0.024500000006966571,-0.034499999993699612,0,-0.024500000006966571,-0.034499999993699612,0
-0.91080564260482788,0.00058590602410294845,-0.00032990227838449772,0.000484200739153548,0,0.43906973541129179,1.1312156538976605,0.72093707323074341,0.87172162532806396,0,1,2.4512997562149703,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.043709266711697899,-0.025499999991917356,-0.035499999956148685,0,-0.025499999991917356,-0.035499999956148685,0
-0.90714097023010254,0.00056763605921131049,-0.00034642958134123783,0.00044966347515523319,0,0.43906973541129179,1.1276151876700322,0.68904989957809448,0.89259523153305054,0,1,2.4929901949573932,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.045105432000606467,-0.026499999988642529,-0.036499999952921643,0,-0.026499999988642529,-0.036499999952921643,0
-0.89862728118896484,0.00050865385170038087,-0.00032450759618500927,0.0003916931973724589,0,0.43906973541129179,1.1210039045849922,0.65275681018829346,0.91134971380233765,0,1,2.5528398872928246,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.046502688090656288,-0.027500000005064074,-0.037499999991711233,0,-0.027500000005064074,-0.037499999991711233,0
-0.88515180349349976,0.00041747617051967652,-0.00025469636504864279,0.00033078106744912489,0,0.43906973541129179,1.1115138036123953,0.61188894510269165,0.92793041467666626,0,1,2.6304797986712236,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.04790093944813429,-0.028500000001701997,-0.038499999998919669,0,-0.028500000001701997,-0.038499999998919669,0
-0.86687791347503662,0.00028965270723352061,-0.00013119992432338891,0.00025823491372245662,0,0.43906973541129179,1.0994720984289101,0.56652885675430298,0.94227594137191772,0,1,2.7248153797610741,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.049300101429326337,-0.02950000000764616,-0.03950000000621192,0,-0.02950000000764616,-0.03950000000621192,0
-0.84425222873687744,0.00027016813669941247,-7.3156350868285383e-05,-0.00026007493230849592,0,0.43906973541129179,1.0854498518799174,0.51704788208007812,0.95439136028289795,0,1,2.8339582355416315,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.05070009859587285,-0.030499999993778767,-0.040499999975441028,0,-0.030499999993778767,-0.040499999975441028,0
-0.81792658567428589,0.00083591710158212741,-1.3439258164747898e-05,-0.00083580906136356643,0,0.43906973541129179,1.0703066321196244,0.46403780579566956,0.96448183059692383,0,1,2.9555225660992148,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.052100863688546328,-0.031499999990235089,-0.041499999972381622,0,-0.031499999990235089,-0.041499999972381622,0
-0.78692710399627686,0.00051275209064539115,0.00026742772165185696,-0.0004374895657650778,0,0.43906973541129179,1.0548654064004743,0.40847036242485046,0.97257030010223389,0,1,3.0856267388134309,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.053501515279115418,-0.032498586498270941,-0.042500047209101097,0,-0.032498586498270941,-0.042500047209101097,0
-0.76121300458908081,0.001137100551120513,-0.0010814106458671008,-0.00035149491939980362,0,0.43906973541129179,1.0402308662269057,0.35132279992103577,0.97910803556442261,0,1,3.2217240771526541,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.054903677732822363,-0.03349877492059989,-0.043499952958694126,0,-0.03349877492059989,-0.043499952958694126,0
-0.73001080751419067,0.0011036966410259716,-0.0011035758547317288,-1.6328143346587554e-05,0,0.43906973541129179,1.0272846315299593,0.2936377227306366,0.98442399501800537,0,1,3.3605703233804878,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.056307193152417903,-0.034500000008372583,-0.044500000001415609,0,-0.034500000008372583,-0.044500000001415609,0
-0.70307809114456177,0.00020909403535588876,2.8500457838462334e-05,0.00020714255845771454,0,0.43906973541129179,1.0166538926524005,0.23630720376968384,0.98880940675735474,0,1,3.4997428615646378,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.05771048433528965,-0.035500000022393653,-0.04550000000685453,0,-0.035500000022393653,-0.04550000000685453,0
-0.67905986309051514,0.00069454690046591363,0.00066764280362271652,0.00019143793698639389,0,0.43906973541129179,1.0086179025548894,0.18002377450466156,0.99242204427719116,0,1,3.6380790219761607,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.059114296045340832,-0.036499999989139616,-0.046499999975580714,0,-0.036499999989139616,-0.046499999975580714,0
-0.65440636873245239,0.001086046018856352,0.0010587235370788967,0.000242075250921861,0,0.43906973541129179,1.0032192765247812,0.1252906322479248,0.99536484479904175,0,1,3.774639636299129,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.060518592189833034,-0.037500000005575074,-0.047500000002328312,0,-0.037500000005575074,-0.047500000002328312,0
-0.67532444000244141,0.0032498828536116331,0.00033379144554353257,-0.0032326957532500412,0,0.43906973541129179,1.0004302241569667,0.072659201920032501,0.9977881908416748,0,1,3.9081243879964802,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.061923339711524687,-0.038500000002116855,-0.048500000008926729,0,-0.038500000002116855,-0.048500000008926729,0
-0.60198491811752319,0.4185286030843251,-0.0018087185332513744,0.41852469477556997,0,0.43906973541129179,0.99988881801785723,0.02319096215069294,0.99961984157562256,0,1,4.0394987145538366,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.063328508638724273,-0.039500000036614941,-0.04950000003547874,0,-0.039500000036614941,-0.04950000003547874,0
-0.70032507181167603,0.0023005705991498257,0.001866092000012096,-0.0013454834555517367,0,0.43906973541129179,0.98548823897889848,0.88913393020629883,0.42500343918800354,0,1,3.3180814440169737,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.02624514672686621,-0.013511328152579266,-0.022500038628145844,0,-0.013511328152579266,-0.022500038628145844,0
-0.70254641771316528,0.0010719165385211389,0.0010716708771196203,2.2947694629398647e-05,0,0.43906973541129179,1.0089643704510838,0.88975363969802856,0.47575998306274414,0,1,3.1869960996488258,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.027619401155253895,-0.014511484353081524,-0.023499960469011653,0,-0.014511484353081524,-0.023499960469011653,0
-0.75373774766921997,0.00031484899258700955,0.00031420405633520582,-2.0141973973709839e-05,0,0.43906973541129179,1.0314711858320456,0.88811647891998291,0.52457785606384277,0,1,3.061282803573401,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.028991378012269423,-0.015499999985307223,-0.024499999989913777,0,-0.015499999985307223,-0.024499999989913777,0
-0.78705519437789917,0.00026833295998472543,-0.00014798508096388469,0.00022383697913051976,0,0.43906973541129179,1.0532438365276067,0.88412743806838989,0.5723995566368103,0,1,2.9431511029867621,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.030372685083965522,-0.01650000000194609,-0.025499999983245505,0,-0.01650000000194609,-0.025499999983245505,0
-0.81886523962020874,0.00013441856217933745,0.0001067501403755975,8.1686947477247786e-05,0,0.43906973541129179,1.0736425799807738,0.87799376249313354,0.61792826652526855,0,1,2.8349803520032615,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.031756889014434089,-0.017500000022944419,-0.026499999982491133,0,-0.017500000022944419,-0.026499999982491133,0
-0.84842407703399658,3.8507016688321626e-05,-3.0353184396815849e-05,2.369545380885487e-05,0,0.43906973541129179,1.0924082198886671,0.86989748477935791,0.66078293323516846,0,1,2.7386017352302865,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.033143626843247349,-0.018500000020279551,-0.027499999992256052,0,-0.018500000020279551,-0.027499999992256052,0
-0.87516093254089355,0.0001460644405244315,-0.00013344626842481336,5.9387828965267353e-05,0,0.43906973541129179,1.1092497082501449,0.85994839668273926,0.70065945386886597,0,1,2.6556561995234329,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.034532593259957334,-0.019499999975357202,-0.028499999968749464,0,-0.019499999975357202,-0.028499999968749464,0
-0.89867144823074341,0.00019629834956047946,-0.00016353484394415231,0.00010857898901873205,0,0.43906973541129179,1.1238772721794785,0.84815585613250732,0.7373816967010498,0,1,2.5874023230604144,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.035923529890003886,-0.020500000001348086,-0.029499999994961543,0,-0.020500000001348086,-0.029499999994961543,0
-0.91850990056991577,0.00018807352966861019,-0.00013383440122638392,0.0001321363145028076,0,0.43906973541129179,1.1359588828525731,0.83434218168258667,0.77089279890060425,0,1,2.5347744254123992,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.037316216263169548,-0.02149999997631763,-0.030499999954393134,0,-0.02149999997631763,-0.030499999954393134,0
-0.93428438901901245,0.0002019775761177295,-0.00011944332314959161,0.00016287490233113096,0,0.43906973541129179,1.1452622165241551,0.81827294826507568,0.80128329992294312,0,1,2.4984917960416526,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.038710463683888807,-0.022499999999228748,-0.031499999978672713,0,-0.022499999999228748,-0.031499999978672713,0
-0.94565469026565552,0.00030615409277074654,-0.00019450571661446849,0.00023642727153306772,0,0.43906973541129179,1.151639062903409,0.79967087507247925,0.82873338460922241,0,1,2.4792550126256412,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.040106109252867062,-0.023499999999647841,-0.032499999991068618,0,-0.023499999999647841,-0.032499999991068618,0
-0.95224267244338989,0.00032085186853481068,-0.000171510622079072,0.00027116420865654295,0,0.43906973541129179,1.1549169037074236,0.77810651063919067,0.85345375537872314,0,1,2.4777127366017559,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.041503011940334698,-0.024500000006935339,-0.033499999996712437,0,-0.024500000006935339,-0.033499999996712437,0
-0.95370745658874512,0.00043096053977181989,-0.00025579528791985426,0.000346836788011908,0,0.43906973541129179,1.1549513067646686,0.75315511226654053,0.87559688091278076,0,1,2.4944210530104414,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.042901048945621384,-0.02550000002092943,-0.034499999993727548,0,-0.02550000002092943,-0.034499999993727548,0
-0.94972467422485352,0.00043986503524355824,-0.00027702765251779934,0.00034166786353166754,0,0.43906973541129179,1.1516300332838094,0.7243075966835022,0.89533805847167969,0,1,2.5298229830712855,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.044300112865305316,-0.026500000017681172,-0.035499999985094184,0,-0.026500000017681172,-0.035499999985094184,0
